"","stationname","Date","RFID","dailywt","birthDate","sex","breed","birthWeight","weather_factor","age"
"13587","Belmont",2020-12-26,"982 123724743382",264.01,"2019-10-20","female","Brahman",30,3,434
"13588","Belmont",2020-12-26,"982 123736288731",76.53,"2020-11-16","male","Unknown",40,3,41
"13589","Belmont",2020-12-26,"982 123736288392",270.79,"2019-11-28","female","Brahman",36,3,395
"13590","Belmont",2020-12-26,"982 123736288433",213.42,"2019-12-21","female","Composite",34,3,372
"13591","Belmont",2020-12-26,"982 123724743411",288.11,"2019-10-01","female","Composite",41,3,453
"13592","Belmont",2020-12-26,"982 123736288687",178.74,"2019-11-24","female","Composite",39,3,399
"13593","Belmont",2020-12-26,"982 123707585675",427.76,"2018-11-27","female","Brahman",33,3,761
"13594","Belmont",2020-12-26,"982 123736288676",219.06,"2019-11-23","female","Composite",42,3,400
"13595","Belmont",2020-12-26,"982 123736288441",241.39,"2019-12-27","female","Composite",38,3,366
"13596","Belmont",2020-12-26,"982 123724743407",276.32,"2019-09-18","female","Brahman",30,3,466
"13597","Belmont",2020-12-26,"982 123724743418",291.6,"2019-10-03","female","Brahman",36,3,451
"13598","Belmont",2020-12-26,"982 123736288804",208.78,"2019-11-10","female","Composite",33,3,413
"13599","Belmont",2020-12-26,"982 123736288435",207.24,"2020-01-20","female","Brahman",38,3,342
"13600","Belmont",2020-12-26,"982 123724743372",239.78,"2019-10-04","female","Composite",42,3,450
"13601","Belmont",2020-12-26,"982 123707585850",559,"2018-08-23","female","Unknown",38,3,857
"13602","Belmont",2020-12-26,"982 123707586255",390.46,"2018-10-24","female","Brahman",25,3,795
"13603","Belmont",2020-12-26,"982 123736288795",263.07,"2019-11-13","female","Composite",37,3,410
"13604","Belmont",2020-12-26,"982 123736288044",65.04,"2020-12-14","male","Unknown",40,3,13
"13605","Belmont",2020-12-26,"982 123736288336",248.58,"2019-10-30","female","Composite",41,3,424
"13606","Belmont",2020-12-26,"982 123707585993",541.01,"2017-10-30","female","Brahman",36,3,1154
"13607","Belmont",2020-12-26,"982 123736288410",196.35,"2019-12-11","female","Composite",36,3,382
"13608","Belmont",2020-12-26,"982 123736288034",63.13,"2020-12-09","male","Unknown",36,3,18
"13609","Belmont",2020-12-26,"982 123724743432",262.43,"2019-10-07","female","Composite",33,3,447
"13610","Belmont",2020-12-26,"982 123736288428",227.63,"2019-12-16","female","Composite",38,3,377
"13611","Belmont",2020-12-26,"982 123736288770",80.54,"2020-11-16","female","Unknown",39,3,41
"13612","Belmont",2020-12-26,"982 123707585580",434.91,"2018-10-13","female","Brahman",31,3,806
"13613","Belmont",2020-12-26,"964 001010472318",474.18,"2016-09-26","female","Brahman",38,3,1553
"13614","Belmont",2020-12-26,"982 123724743472",282.99,"2019-07-29","female","Composite",38,3,517
"13615","Belmont",2020-12-26,"982 123736288388",266.94,"2019-12-01","female","Composite",38,3,392
"13616","Belmont",2020-12-26,"982 123736288132",94.61,"2020-10-13","female","Brahman",30,3,75
"13617","Belmont",2020-12-26,"982 123736288228",260.73,"2019-11-02","female","Brahman",33,3,421
"13618","Belmont",2020-12-26,"982 123736288330",245.86,"2019-10-26","female","Brahman",37,3,428
"13619","Belmont",2020-12-26,"982 123724743262",274.12,"2019-10-20","female","Composite",44,3,434
"13620","Belmont",2020-12-26,"982 123736288707",252.23,"2019-11-26","female","Composite",40,3,397
"13621","Belmont",2020-12-26,"964 001010473278",499.2,"2016-10-10","female","Brahman",38,3,1539
"13622","Belmont",2020-12-26,"982 123736288264",243.85,"2019-11-07","female","Composite",41,3,416
"13623","Belmont",2020-12-26,"982 123736288816",251.43,"2019-11-11","female","Brahman",33,3,412
"13624","Belmont",2020-12-26,"982 123736288814",264.8,"2019-11-11","female","Brahman",33,3,412
"13625","Belmont",2020-12-26,"982 123724743252",275.93,"2019-10-17","female","Composite",44,3,437
"13626","Belmont",2020-12-26,"982 123736288268",227.64,"2019-11-04","female","Composite",30,3,419
"13627","Belmont",2020-12-26,"982 123736288222",198.69,"2019-11-14","female","Composite",40,3,409
"13628","Belmont",2020-12-26,"982 123736288524",53.4,"2020-12-05","male","Unknown",51,3,22
"13629","Belmont",2020-12-26,"982 123736288229",209.93,"2019-11-02","female","Composite",39,3,421
"13630","Belmont",2020-12-26,"982 123724743394",284.61,"2019-09-23","female","Brahman",35,3,461
"13631","Belmont",2020-12-26,"982 123724743497",221.56,"2019-10-27","female","Composite",32,3,427
"13632","Belmont",2020-12-26,"982 123724743255",257.38,"2019-10-17","female","Brahman",31,3,437
"13633","Belmont",2020-12-26,"982 123724743232",249.18,"2019-10-15","female","Composite",41,3,439
"13634","Belmont",2020-12-26,"982 123736288134",119.09,"2020-10-11","male","Unknown",38,3,77
"13635","Belmont",2020-12-26,"982 123724743434",265.27,"2019-10-09","female","Brahman",31,3,445
"13636","Belmont",2020-12-26,"982 123724743417",262.3,"2019-10-06","female","Composite",31,3,448
"13637","Belmont",2020-12-26,"982 123724743271",271.2,"2019-10-19","female","Brahman",31,3,435
"13638","Belmont",2020-12-26,"982 123736288328",286.87,"2019-10-29","female","Brahman",32,3,425
"13639","Belmont",2020-12-26,"982 123736288741",89,"2020-11-10","female","Composite",32,3,47
"13640","Belmont",2020-12-26,"982 123736288405",233,"2019-11-29","female","Composite",37,3,394
"13641","Belmont",2020-12-26,"982 123736288265",265.44,"2019-11-04","female","Brahman",43,3,419
"13642","Belmont",2020-12-26,"982 123724743460",228.57,"2019-10-12","female","Composite",33,3,442
"13643","Belmont",2020-12-26,"982 123736288352",274.64,"2019-10-28","female","Composite",42,3,426
"13644","Belmont",2020-12-26,"982 123724743488",254.4,"2019-10-20","female","Composite",36,3,434
"13645","Belmont",2020-12-26,"982 123736288187",195.46,"2019-11-15","female","Brahman",31,3,408
"13646","Belmont",2020-12-26,"982 123724743466",290.39,"2019-10-11","female","Composite",43,3,443
"13647","Belmont",2020-12-26,"982 123736288348",266.13,"2019-11-01","female","Brahman",22,3,422
"13648","Belmont",2020-12-26,"982 123736288357",212.68,"2019-10-31","female","Composite",40,3,423
"13649","Belmont",2020-12-26,"982 123736288337",231.65,"2019-11-01","female","Composite",42,3,422
"13650","Belmont",2020-12-26,"982 123724743248",266.08,"2019-10-19","female","Brahman",33,3,435
"13651","Belmont",2020-12-26,"982 123724743423",276.76,"2019-10-09","female","Composite",40,3,445
"13652","Belmont",2020-12-26,"982 123724743419",293.73,"2019-09-30","female","Composite",46,3,454
"13653","Belmont",2020-12-26,"982 123736288209",239.76,"2019-11-16","female","Composite",42,3,407
"13654","Belmont",2020-12-26,"982 123736288258",266.48,"2019-11-06","female","Composite",41,3,417
"13655","Belmont",2020-12-26,"982 123736288762",87.87,"2020-11-24","male","Unknown",39,3,33
"13656","Belmont",2020-12-26,"964 001010472818",433.83,"2016-11-23","female","Brahman",38,3,1495
"13657","Belmont",2020-12-26,"982 123724743463",258.55,"2019-10-13","female","Composite",36,3,441
"13658","Belmont",2020-12-26,"982 123736288690",219.97,"2019-11-23","female","Composite",40,3,400
"13659","Belmont",2020-12-26,"982 123736288256",263.3,"2019-11-05","female","Composite",43,3,418
"13660","Belmont",2020-12-26,"982 123736288449",246.1,"2019-12-18","female","Composite",37,3,375
"13661","Belmont",2020-12-26,"982 123736288196",236.68,"2019-11-19","female","Composite",38,3,404
"13662","Belmont",2020-12-26,"982 123736288719",277.2,"2019-11-26","female","Composite",46,3,397
"13663","Belmont",2020-12-26,"982 123707586231",430.4,"2018-11-08","female","Brahman",36,3,780
"13664","Belmont",2020-12-26,"982 123736288757",77.72,"2020-11-16","female","Composite",35,3,41
"13665","Belmont",2020-12-26,"982 123736288439",231.59,"2019-12-14","female","Composite",38,3,379
"13666","Belmont",2020-12-26,"982 123724743500",278.28,"2019-10-22","female","Composite",44,3,432
"13667","Belmont",2020-12-26,"982 123724743446",244.73,"2019-10-10","female","Brahman",24,3,444
"13668","Belmont",2020-12-26,"982 123736288347",223.67,"2019-10-31","female","Composite",39,3,423
"13669","Belmont",2020-12-26,"982 123736288131",87.36,"2020-10-20","female","Composite",42,3,68
"13670","Belmont",2020-12-26,"982 123736288509",90.07,"2020-11-25","male","Unknown",46,3,32
"13671","Belmont",2020-12-26,"982 123736288269",269.16,"2019-11-06","female","Composite",48,3,417
"13672","Belmont",2020-12-26,"982 123724743447",252.5,"2019-10-09","female","Composite",32,3,445
"13673","Belmont",2020-12-26,"982 123736288443",224.68,"2019-12-12","female","Brahman",31,3,381
"13674","Belmont",2020-12-26,"982 123724743233",341.96,"2019-07-16","female","Composite",38,3,530
"13675","Belmont",2020-12-26,"982 123724743247",259.43,"2019-10-17","female","Composite",38,3,437
"13676","Belmont",2020-12-26,"982 123724743243",293.94,"2019-10-15","female","Composite",48,3,439
"13677","Belmont",2020-12-26,"982 123736288418",195.83,"2019-12-09","female","Brahman",26,3,384
"13678","Belmont",2020-12-26,"982 123736288715",222.03,"2019-11-26","female","Composite",40,3,397
"13679","Belmont",2020-12-26,"982 123736288188",257.87,"2019-11-18","female","Composite",41,3,405
"13680","Belmont",2020-12-26,"964 001010473115",537.38,"2015-11-17","female","Brahman",38,3,1867
"13681","Belmont",2020-12-26,"982 123724743379",246.4,"2019-10-06","female","Composite",35,3,448
"13682","Belmont",2020-12-26,"982 123736288198",235.68,"2019-11-19","female","Composite",40,3,404
"13683","Belmont",2020-12-26,"982 123736288047",87.21,"2020-12-14","male","Unknown",43,3,13
"13684","Belmont",2020-12-26,"982 123736288301",216.36,"2019-11-20","male","Composite",38,3,403
"13685","Belmont",2020-12-26,"982 123736288247",224.78,"2019-11-05","female","Composite",32,3,418
"13686","Belmont",2020-12-26,"982 123736288191",269.16,"2019-11-17","female","Composite",40,3,406
"13687","Belmont",2020-12-26,"982 123736288701",210.6,"2019-11-24","female","Composite",40,3,399
"13688","Belmont",2020-12-26,"982 123724743253",255.25,"2019-10-18","female","Composite",44,3,436
"13689","Belmont",2020-12-26,"982 123724743384",299.25,"2019-10-04","female","Composite",46,3,450
"13690","Belmont",2020-12-26,"982 123724743439",239.03,"2019-10-08","female","Composite",31,3,446
"13691","Belmont",2020-12-26,"982 123736288810",241.43,"2019-11-01","female","Composite",40,3,422
"13692","Belmont",2020-12-26,"982 123736288427",259.06,"2019-12-11","female","Composite",38,3,382
"13693","Belmont",2020-12-26,"982 123736288444",220.14,"2019-12-27","female","Composite",34,3,366
"13694","Belmont",2020-12-26,"982 123724743507",262.22,"2019-10-26","female","Composite",41,3,428
"13695","Belmont",2020-12-26,"982 123724743235",260.7,"2019-10-17","female","Composite",34,3,437
"13696","Belmont",2020-12-26,"982 123707585493",561.56,"2018-11-04","male","Composite",42,3,784
"13697","Belmont",2020-12-26,"982 123736288395",221.05,"2019-12-06","female","Composite",36,3,387
"13698","Belmont",2020-12-26,"982 123736288383",219.21,"2019-12-07","female","Composite",38,3,386
"13699","Belmont",2020-12-26,"964 001010472997",532.23,"2016-11-09","female","Brahman",38,3,1509
"13700","Belmont",2020-12-26,"982 123736288813",211.8,"2019-11-11","female","Composite",36,3,412
"13701","Belmont",2020-12-26,"982 123724743245",201.03,"2019-10-17","female","Brahman",31,3,437
"13702","Belmont",2020-12-26,"982 123736288469",211.88,"2019-12-13","female","Composite",31,3,380
"13703","Belmont",2020-12-26,"982 123736288474",171.06,"2020-01-16","female","Brahman",38,3,346
"13704","Belmont",2020-12-26,"982 123736288369",206.84,"2019-10-31","female","Composite",41,3,423
"13705","Belmont",2020-12-26,"982 123724743456",236.78,"2019-10-10","female","Composite",40,3,444
"13706","Belmont",2020-12-26,"964 001010472316",609.64,"2015-11-18","female","Brahman",38,3,1866
"13707","Belmont",2020-12-26,"982 123736288825",250.52,"2019-11-12","female","Brahman",36,3,411
"13708","Belmont",2020-12-26,"982 123707585565",551.25,"2018-10-11","female","Brahman",34,3,808
"13709","Belmont",2020-12-26,"982 123724743404",245.29,"2019-10-01","female","Composite",39,3,453
"13710","Belmont",2020-12-26,"982 123736288681",208.32,"2019-11-22","female","Composite",40,3,401
"13711","Belmont",2020-12-26,"964 001010473539",527.96,"2016-11-08","female","Brahman",38,3,1510
"13712","Belmont",2020-12-26,"982 123724743427",246.12,"2019-10-10","female","Composite",34,3,444
"13713","Belmont",2020-12-26,"982 123707585606",470.62,"2018-10-03","female","Brahman",25,3,816
"13714","Belmont",2020-12-26,"982 123724743464",240.55,"2019-10-10","female","Brahman",25,3,444
"13715","Belmont",2020-12-26,"964 001010472324",541.57,"2016-12-13","female","Brahman",38,3,1475
"13716","Belmont",2020-12-26,"982 123724743381",210.5,"2019-10-06","female","Composite",37,3,448
"13717","Belmont",2020-12-26,"982 123736288373",256.54,"2019-10-31","female","Brahman",36,3,423
"13718","Belmont",2020-12-26,"982 123724743385",239.65,"2019-10-20","female","Composite",40,3,434
"13719","Belmont",2020-12-26,"982 123736288684",242.99,"2019-11-25","female","Composite",39,3,398
"13720","Belmont",2020-12-26,"982 123724743516",314.49,"2019-10-24","female","Composite",41,3,430
"13721","Belmont",2020-12-26,"982 123724743449",254.34,"2019-10-11","female","Composite",38,3,443
"13722","Belmont",2020-12-26,"982 123736288802",243.85,"2019-11-09","female","Composite",30,3,414
"13723","Belmont",2020-12-26,"982 123707585634",439.09,"2018-10-05","female","Brahman",30,3,814
"13724","Belmont",2020-12-26,"982 123724743256",249.84,"2019-10-20","female","Composite",45,3,434
"13725","Belmont",2020-12-26,"982 123724743424",298.12,"2019-10-09","female","Composite",32,3,445
"13726","Belmont",2020-12-26,"982 123724743408",244.02,"2019-09-30","female","Composite",42,3,454
"13727","Belmont",2020-12-26,"982 123724743413",228.99,"2019-09-27","female","Composite",35,3,457
"13728","Belmont",2020-12-26,"982 123736288340",206.5,"2019-10-29","female","Composite",33,3,425
"13729","Belmont",2020-12-26,"982 123724743433",260.18,"2019-10-08","female","Composite",47,3,446
"13730","Belmont",2020-12-26,"982 123724743430",268.06,"2019-10-10","female","Composite",43,3,444
"13731","Belmont",2020-12-26,"982 123736288394",269.92,"2019-11-30","female","Composite",34,3,393
"13732","Belmont",2020-12-26,"982 123736288417",273.15,"2019-12-10","female","Composite",38,3,383
"13733","Belmont",2020-12-26,"982 123736288071",59.23,"2020-12-18","male","Unknown",61,3,9
"13734","Belmont",2020-12-27,"982 123724743411",284.37,"2019-10-01","female","Composite",41,3,454
"13735","Belmont",2020-12-27,"982 123736288177",223.81,"2019-11-15","female","Composite",38,3,409
"13736","Belmont",2020-12-27,"982 123736288687",199.35,"2019-11-24","female","Composite",39,3,400
"13737","Belmont",2020-12-27,"982 123724743259",282.57,"2019-10-20","female","Composite",43,3,435
"13738","Belmont",2020-12-27,"982 123736288428",207.41,"2019-12-16","female","Composite",38,3,378
"13739","Belmont",2020-12-27,"982 123724743418",289.92,"2019-10-03","female","Brahman",36,3,452
"13740","Belmont",2020-12-27,"982 123736288824",273.8,"2019-11-08","female","Brahman",37,3,416
"13741","Belmont",2020-12-27,"982 123736288821",269.92,"2019-11-13","female","Composite",38,3,411
"13742","Belmont",2020-12-27,"982 123736288244",236.86,"2019-11-02","female","Composite",35,3,422
"13743","Belmont",2020-12-27,"982 123736288707",262.78,"2019-11-26","female","Composite",40,3,398
"13744","Belmont",2020-12-27,"982 123736288676",193.68,"2019-11-23","female","Composite",42,3,401
"13745","Belmont",2020-12-27,"982 123724743394",282.04,"2019-09-23","female","Brahman",35,3,462
"13746","Belmont",2020-12-27,"982 123724743474",205.61,"2019-10-25","female","Composite",38,3,430
"13747","Belmont",2020-12-27,"982 123736288441",222.43,"2019-12-27","female","Composite",38,3,367
"13748","Belmont",2020-12-27,"982 123736288410",177.88,"2019-12-11","female","Composite",36,3,383
"13749","Belmont",2020-12-27,"982 123724743257",249.5,"2019-10-16","female","Brahman",30,3,439
"13750","Belmont",2020-12-27,"982 123736288220",283.91,"2019-11-19","female","Composite",41,3,405
"13751","Belmont",2020-12-27,"982 123707585675",438.4,"2018-11-27","female","Brahman",33,3,762
"13752","Belmont",2020-12-27,"982 123724743437",230.21,"2019-10-11","female","Composite",38,3,444
"13753","Belmont",2020-12-27,"982 123707585850",532.57,"2018-08-23","female","Unknown",38,3,858
"13754","Belmont",2020-12-27,"982 123736288804",227.81,"2019-11-10","female","Composite",33,3,414
"13755","Belmont",2020-12-27,"982 123736288523",67.61,"2020-12-07","female","Composite",41,3,21
"13756","Belmont",2020-12-27,"982 123736288187",228.92,"2019-11-15","female","Brahman",31,3,409
"13757","Belmont",2020-12-27,"982 123736288197",263.2,"2019-11-18","female","Composite",39,3,406
"13758","Belmont",2020-12-27,"982 123736288390",266.49,"2019-12-04","female","Composite",38,3,390
